query,ground_truth,prediction,chunk_size,overlap,top_k,reranking,prompt_type,f1,em,faithfulness,citation_acc,context_recall,context_precision,latency,not_found
Where did Super Bowl 50 take place?,"Santa Clara, California","[1], [2], [3], [4], and [5]

According to all references, Super Bowl 50 took place at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California.",256,0,5,embedding,citation,0.12903225806451613,0,0,1.0,1,1.0,0.616631269454956,0
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,Not found.,256,0,5,embedding,citation,0.0,0,0,0.0,1,1.0,0.37571191787719727,1
What was the theme of Super Bowl 50?,"""golden anniversary""","The theme of Super Bowl 50 was not explicitly stated in the provided context. However, it can be inferred that the ""golden anniversary"" of the league emphasized various gold-themed initiatives, but this does not necessarily imply a specific theme for the game itself.

Not found.",256,0,5,embedding,citation,0.0851063829787234,0,1,0.0,1,1.0,0.696643590927124,1
What was the theme of Super Bowl 50?,"""golden anniversary""","Not found. The provided context does not mention a theme for Super Bowl 50, only the details of the game itself and the league's initiatives to commemorate its golden anniversary.",256,0,5,embedding,citation,0.0,0,1,0.0,1,1.0,0.5787644386291504,1
What day was the Super Bowl played on?,"February 7, 2016","February 7 is not explicitly stated in [1], [2], [3], [4], or [5] as the day Super Bowl was played, but it is mentioned as the date of the game.",256,0,5,embedding,citation,0.0606060606060606,0,1,1.0,1,1.0,0.6215455532073975,0
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,Not found. The text does not mention what Super Bowl 50 would have been called if Roman numerals were used.,256,0,5,embedding,citation,0.1739130434782609,0,1,0.0,1,1.0,0.5060040950775146,1
Super Bowl 50 decided the NFL champion for what season?,2015,"The season for which Super Bowl 50 decided the NFL champion is not explicitly stated in the context. However, it can be inferred that it was the 2015 season [1], [2], [3], [4], and [5] as all these citations refer to Super Bowl 50 and the corresponding season.

Therefore, answer: The 2015 season.",256,0,5,embedding,citation,0.037037037037037035,0,1,1.0,1,1.0,0.8264238834381104,0
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,"Not found. The provided context only mentions Super Bowl 50, but does not specify the year of the Denver Broncos' third Super Bowl title.",256,0,5,embedding,citation,0.0,0,0,0.0,1,1.0,0.5422289371490479,1
What city did Super Bowl 50 take place in?,Santa Clara,"According to [1], [2], [3], [4], and [5], Super Bowl 50 took place in Santa Clara, California.",256,0,5,embedding,citation,0.10526315789473684,0,1,1.0,1,1.0,0.5443415641784668,0
What was the final score of Super Bowl 50? ,24–10,"The final score of Super Bowl 50 was Denver Broncos 24, Carolina Panthers 10. [1]",256,0,5,embedding,citation,0.0,0,0,1.0,1,1.0,0.49361395835876465,0
What year was Super Bowl 50?,2015,"The year was 2016. [1], [2], [3], [4], and [5] all state that the game was played on February 7, 2016.",256,0,5,embedding,citation,0.0,0,1,1.0,1,1.0,0.5974416732788086,0
What team was the AFC champion?,Denver Broncos,"The AFC champion is not explicitly mentioned in any of the provided citations. However, it can be inferred that the Denver Broncos, who are referred to as the AFC champion [1], [2], [3], [4], and [5], were indeed the AFC champions in Super Bowl 50.",256,0,5,embedding,citation,0.0425531914893617,0,1,1.0,1,1.0,0.7310457229614258,0
What team was the NFC champion?,Carolina Panthers,Not found,256,0,5,embedding,citation,0.0,0,1,0.0,1,1.0,0.3703620433807373,1
Who won Super Bowl 50?,Denver Broncos,"The Denver Broncos won Super Bowl 50. 

All sources mention that the Denver Broncos defeated the Carolina Panthers, not providing an alternative winner.",256,0,5,embedding,citation,0.16,0,1,0.0,1,1.0,0.5214643478393555,0
Super Bowl 50 determined the NFL champion for what season?,2015,"The NFL champion for the 2015 season was determined by Super Bowl 50. [1], [2], [3], [4], [5]",256,0,5,embedding,citation,0.10526315789473684,0,0,1.0,1,1.0,0.5538771152496338,0
The name of the NFL championship game is?,Super Bowl,"Not found. The text does not mention a specific name for the NFL championship game, but rather refers to it as ""Super Bowl"" or uses Roman numerals such as ""L"" (for Super Bowl 50).",256,0,5,embedding,citation,0.1111111111111111,0,1,0.0,1,1.0,0.6341700553894043,1
What 2015 NFL team one the AFC playoff?,Denver Broncos,"Not found. The context does not mention any other team winning the AFC playoff in 2015, besides the Denver Broncos who defeated the Carolina Panthers in Super Bowl 50.",256,0,5,embedding,citation,0.12903225806451613,0,0,0.0,1,1.0,0.5790994167327881,1
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,"There is no mention of a specific color being used to emphasize the 50th anniversary of the Super Bowl. The text only mentions gold-themed initiatives and the use of Arabic numerals 50 in the logo, but does not specify a particular color.",256,0,5,cross,baseline,0.0,0,1,0.0,1,1.0,0.7013018131256104,0
What was the theme of Super Bowl 50?,"""golden anniversary""","The theme of Super Bowl 50 was its golden anniversary, and it featured gold-themed initiatives.",256,0,5,cross,baseline,0.0,0,1,0.0,1,1.0,0.5037450790405273,0
What was the theme of Super Bowl 50?,"""golden anniversary""","There is no mention of a theme in the provided context. The text only describes the event, its participants, and some logistical details, but it does not explicitly state the theme of Super Bowl 50.",256,0,5,cross,baseline,0.0,0,0,0.0,1,1.0,0.6712124347686768,0
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,"There is no direct answer to the question in the provided context, but it can be inferred that the Denver Broncos secured their third Super Bowl title during Super Bowl 50. 

However, the year of this achievement can be deduced by understanding that Super Bowl 50 was played on February 7, 2016.",256,0,5,cross,baseline,0.0,0,1,0.0,1,1.0,0.796095609664917,0
What was the final score of Super Bowl 50? ,24–10,24-10.,256,0,5,cross,baseline,0.0,0,0,0.0,1,1.0,0.4098844528198242,0
What year was Super Bowl 50?,2015,The answer is: 2016.,256,0,5,cross,baseline,0.0,0,1,0.0,1,1.0,0.4501760005950928,0
Super Bowl 50 determined the NFL champion for what season?,2015,"The NFL champion for the season was determined by Super Bowl 50, which was played in the 2015 season.",256,0,5,cross,baseline,0.1,0,0,0.0,1,1.0,0.5458660125732422,0
The name of the NFL championship game is?,Super Bowl,"The answer is not explicitly stated in the provided context, but it can be inferred that the name of the NFL championship game being referred to is Super Bowl 50.",256,0,5,cross,baseline,0.125,0,1,0.0,1,1.0,0.6036851406097412,0
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos,"The Denver Broncos represented the AFC at Super Bowl 50. 

[1] [2] [3] [4] [5]

Note: All five sources provide the same information, confirming that the answer is correct and fully supported.",256,0,5,cross,strict,0.11764705882352941,0,1,1.0,1,1.0,0.7098145484924316,0
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,"Not found. None of the provided sources directly answer which NFC team represented at Super Bowl 50, but they all agree on who won and was the AFC champion. However, sources don't explicitly state or confirm the NFC representative for that game.",256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.7142469882965088,1
Where did Super Bowl 50 take place?,"Santa Clara, California",Not found,256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.4126131534576416,1
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,"Not found. None of the provided sources mention a specific color used to emphasize the 50th anniversary of the Super Bowl, only that gold-themed initiatives were emphasized with various gold-colored elements in the logo and temporarily suspending the Roman numeral naming tradition.",256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.7146854400634766,1
What was the theme of Super Bowl 50?,"""golden anniversary""",Not found.,256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.39858174324035645,1
What was the theme of Super Bowl 50?,"""golden anniversary""",Not found,256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.41769957542419434,1
What does AFC stand for?,American Football Conference,Not found,256,0,5,cross,strict,0.0,0,1,0.0,1,1.0,0.39366888999938965,1
Who won Super Bowl 50?,Denver Broncos,"The Denver Broncos won Super Bowl 50. 

Explanation: 
All five sources agree on the fact that the Denver Broncos defeated the Carolina Panthers in Super Bowl 50 with a score of 24-10, thus confirming their victory as champion.",256,0,5,cross,strict,0.1,0,1,0.0,1,1.0,0.7016680240631104,0
What city did Super Bowl 50 take place in?,Santa Clara,"Not found. The text does not contain any information about a city where Super Bowl 50 took place, but it mentions that it was played at Levi's Stadium in Santa Clara, California.",256,0,5,cross,strict,0.058823529411764705,0,0,0.0,1,1.0,0.6461875438690186,1
"If Roman numerals were used, what would Super Bowl 50 have been called?",Super Bowl L,Not found,256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.4171311855316162,1
Super Bowl 50 decided the NFL champion for what season?,2015,"NOT FOUND. None of the sources provide information on a season other than 2015, and none of them mention any other year. The answer to what season Super Bowl 50 decided the NFL champion for is only found in one source, but that single source does not address the question asked.",256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.7771739959716797,1
What year did the Denver Broncos secure a Super Bowl title for the third time?,2015,"Not found. None of the provided sources specify the year in which the Denver Broncos secured their third Super Bowl title, but they all mention that it occurred during the 2015 season and was played on February 7, 2016.",256,0,5,cross,strict,0.05,0,0,0.0,1,1.0,0.6930315494537354,1
What city did Super Bowl 50 take place in?,Santa Clara,Not found,256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.42421722412109375,1
What was the final score of Super Bowl 50? ,24–10,"The final score of Super Bowl 50 was not provided, but it can be inferred from the text: Denver Broncos defeated Carolina Panthers 24–10.",256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.6035726070404053,0
"What month, day and year did Super Bowl 50 take place? ","February 7, 2016",Not found.,256,0,5,cross,strict,0.0,0,1,0.0,1,1.0,0.4191255569458008,1
What year was Super Bowl 50?,2015,Super Bowl 50 was played in 2016.,256,0,5,cross,strict,0.0,0,0,0.0,1,1.0,0.4576292037963867,0
What team was the AFC champion?,Denver Broncos,"Not found. All sources mention Denver Broncos as the AFC champion, but none directly state what team was the AFC champion.",256,0,5,cross,strict,0.17391304347826084,0,1,0.0,1,1.0,0.5508115291595459,1
What team was the NFC champion?,Carolina Panthers,Not found. None of the provided sources mention the NFC champion.,256,0,5,cross,strict,0.0,0,1,0.0,1,1.0,0.4826493263244629,1
Super Bowl 50 determined the NFL champion for what season?,2015,The season for which Super Bowl 50 determined the NFL champion is the 2015 season.,256,0,5,cross,strict,0.125,0,1,0.0,1,1.0,0.515547513961792,0
The name of the NFL championship game is?,Super Bowl,Not found,256,0,5,cross,strict,0.0,0,1,0.0,1,1.0,0.41583251953125,1
What 2015 NFL team one the AFC playoff?,Denver Broncos,"Not found. None of the provided sources mention a specific 2015 NFL team that won the AFC playoff. They only discuss Super Bowl 50 and its championship game between the Denver Broncos and Carolina Panthers, but do not provide information about other teams' performance in the 2015 playoffs.",256,0,5,cross,strict,0.07999999999999999,0,1,0.0,1,1.0,0.7769079208374023,1
Which NFL team represented the AFC at Super Bowl 50?,Denver Broncos,[1][2][3][4][5] The AFC representative in Super Bowl 50 was the Denver Broncos.,256,0,5,cross,citation,0.14285714285714285,0,1,1.0,1,1.0,0.541334867477417,0
Which NFL team represented the NFC at Super Bowl 50?,Carolina Panthers,"The NFC team that represented the National Football Conference (NFC) at Super Bowl 50 was the Carolina Panthers [1], [2], [3], [4], and [5].",256,0,5,cross,citation,0.15384615384615385,0,1,1.0,1,1.0,0.6268832683563232,0
Which NFL team won Super Bowl 50?,Denver Broncos,"The NFL team that won Super Bowl 50 is the Denver Broncos. [1], [2], [3], [4], and [5] all state that the Denver Broncos defeated the Carolina Panthers 24–10 to earn their third Super Bowl title.",256,0,5,cross,citation,0.10526315789473684,0,1,1.0,1,1.0,0.7061197757720947,0
What color was used to emphasize the 50th anniversary of the Super Bowl?,gold,Not found. The provided context does not mention the color used to emphasize the 50th anniversary of the Super Bowl. It only mentions the league's gold-themed initiatives and the temporary suspension of using Roman numerals for the game name.,256,0,5,cross,citation,0.0,0,1,0.0,1,1.0,0.7117345333099365,1
What was the theme of Super Bowl 50?,"""golden anniversary""","Not found. The provided context does not mention the theme of Super Bowl 50, only its description and some details about the 50th anniversary edition.",256,0,5,cross,citation,0.0,0,0,0.0,1,1.0,0.6022593975067139,1
What was the theme of Super Bowl 50?,"""golden anniversary""","Not found. There is no statement in the provided context that explicitly states the theme of Super Bowl 50. However, it can be inferred that the theme was related to the ""golden anniversary"" due to the league's emphasis on this aspect [1-5].",256,0,5,cross,citation,0.0909090909090909,0,0,0.0,1,1.0,0.7484703063964844,1
What day was the Super Bowl played on?,"February 7, 2016","[1], [2], [3], [4], and [5] all state that the game was played on February 7, 2016. Therefore, the answer is: The Super Bowl was played on February 7, 2016.",256,0,5,cross,citation,0.1212121212121212,0,1,1.0,1,1.0,0.7421369552612305,0
